Var1	Var2
43.0514502927801	25
45	22.7895183198635
9	5
14.6715172254302	-15
15	-15.6523485263579
15.3793610362944	-15
15	-14.1096297753979
14.6715172254302	-15
9	5
39.9809134835384	-15
40	-15.333108773681
40.0365753519677	-15
40	-14.8644718129517
39.9809134835384	-15
9	15
23.2337134058016	-10
25	-11.1819293641786
30	-12.1283884882762
35	-10.8813855100212
38.0437675611751	-10
37.447472066806	-5
35	-2.13051821202007
32.8177083262123	0
30	2.08098107868279
28.2429996399881	0
30	-4.50083655493395
30.4805115488402	-5
30	-5.57868193477292
25	-8.38522016198914
23.2337134058016	-10
9	5
-0.809125481248214	5
0	3.95399469242395
1.19695874594373	5
0	8.08002839775053
-0.809125481248214	5
9	5
8.88801866317038	5
10	4.02477688363441
10.8987997872685	5
10	7.12626472666386
8.88801866317038	5
9	5
33.1981071826512	5
35	2.47470708756424
37.3492444542386	5
35	6.60214567929228
33.1981071826512	5
9	5
-10.2048324987605	15
-10	14.7880030636751
-9.86116472483973	15
-10	15.2255597705625
-10.2048324987605	15
9	5
2.88327443874312	15
5	10.8881737173394
8.3695174816542	15
5	16.399482642199
2.88327443874312	15
9	5
22.9702810969853	15
25	12.9616371397324
27.4471435834381	15
25	18.4373366128909
22.9702810969853	15
9	5
-0.191129865451777	20
0	19.9378325584144
0.033108184863394	20
0	21.0344076287987
-0.191129865451777	20
9	5
9.96367732030723	20
10	19.8127521679903
10.6865016713413	20
10	21.5243171689093
9.96367732030723	20
9	5
0.406419279199074	25
5	23.8794840392759
9.72692985714316	25
5	26.7984596487539
0.406419279199074	25
9	5
33.1942919509221	25
35	23.2940680418672
36.7354563978817	25
35	27.5977724514579
33.1942919509221	25
9.5	3
45	1.57181972065978
43.693972975882	0
45	-0.868143890386197
9.5	3
-10.1213135700419	30
-10	29.7824015813342
-9.59863186662372	30
9.5	3
18.5354048083881	30
20	26.1630651894726
21.0561392423545	30
9.5	2
42.3217093989439	30
45	25.1003451531402
9.5	5
29.0626777699052	-10
30	-10.2675299561346
30.9854131634626	-10
30	-9.44425792821056
29.0626777699052	-10
9.5	5
33.690312643625	-5
35	-7.05299761336111
35.7092446978494	-5
35	-4.16846252453612
33.690312643625	-5
9.5	5
29.5446539851914	0
30	-1.16644141642646
30.7302401789065	0
30	0.539309190047013
29.5446539851914	0
9.5	5
34.8871787759633	5
35	4.84188480319748
35.1470923421952	5
35	5.10031453307461
34.8871787759633	5
9.5	5
24.2178048814807	15
25	14.2144737496881
25.9430585498505	15
25	16.3246503815467
24.2178048814807	15
10	2
43.9727794138197	30
45	28.120806486836
