Var1	Var2
39.4441804062276	-15
40	-14.4479256703745
40.9872675540574	-15
26	5
-12.2697776030561	-5
-10	-6.1321407429507
-7.99278920831299	-5
-10	-2.62621228281376
-12.2697776030561	-5
26	11
16.9121289290566	-5
20	-8.71240076734725
25	-6.3560809970737
26.1153034949784	-5
25	-3.63619894189132
20	-1.46399420550468
18.4861615552638	0
15	2.35887578935226
11.8252170639906	0
15	-3.0312642104702
16.9121289290566	-5
26	5
42.1332875387101	5
40	3.25692136221312
38.5319656882793	5
40	6.75772835908704
42.1332875387101	5
26	7
7.73181749956981	10
10	8.01004394803692
15	9.38925556550674
18.346196469196	10
15	10.673395296906
10	11.6727123456511
7.73181749956981	10
26	5
9.76143602006987	20
10	19.7382529740833
10.1584075406396	20
10	21.0310768445973
9.76143602006987	20
28	3
41.7419668775452	-20
40	-18.9190268132908
39.4250404058266	-20
28	13
45	-4.33696330794032
40.5344392258245	0
40	0.503047340805904
39.6535208147863	0
36.7315348935405	-5
35	-5.75321213225689
31.3131714360709	-10
32.630033215646	-15
35	-16.6998186366939
37.6115476736306	-15
40	-12.6276417173898
44.2424583671716	-15
45	-16.2856427384674
28	3
-15	4.24759152322407
-12.9827431324725	5
-15	5.33212900248486
28	3
-15	13.1996467135484
-13.6634783997844	15
-15	16.4918229918223
28	15
45	15.53897178253
40	15.6446612263141
38.8464620068099	15
35	11.3989843176631
30.3163556993748	10
30	9.88192175292674
25	5.44646301327359
23.1191928252345	5
25	4.49357001432597
30	2.01446132154709
35	4.12165029763902
36.2126316858187	5
40	9.53474734138976
41.9822808322826	10
45	12.9162985140704
28	4
-14.5680190326263	30
-10	26.1420164522803
-5	26.4409493412917
-2.46758168227511	30
28	9
34.4413017486588	30
33.5551530686731	25
30	21.562779945952
27.7013241195307	20
30	18.8177732587541
35	19.4418576544222
35.2919829648928	20
36.8232615402472	25
35.4504758942018	30
28	3
45	25.992889565938
43.6495480365973	25
45	23.4662240499543
28	5
-5.32633143466867	-15
-5	-15.3188502557866
-4.23333312822799	-15
-5	-14.1545616169591
-5.32633143466867	-15
28	5
9.24217198406814	-15
10	-15.6054035956056
10.2423905103526	-15
10	-14.6655493405141
9.24217198406814	-15
28	5
18.7685686226412	-5
20	-6.48049147299584
22.7920162544304	-5
20	-3.58985417919872
18.7685686226412	-5
28	9
-5.39528604273719	0
-5	-0.34233424310105
0	-1.45348088022778
3.41193967157847	0
1.6110310135375	5
0	5.95519919000315
-2.00472134292796	5
-5	0.595302010381806
-5.39528604273719	0
28	5
13.8271123434641	0
15	-1.11986628623768
16.2879229664749	0
15	0.871459987154382
13.8271123434641	0
28	9
19.4959163606107	15
20	13.9728690713844
25	14.7822720152306
25.153771064795	15
25	15.4010001086581
22.5273324093353	20
20	23.4909694750341
18.5339233259472	20
19.4959163606107	15
30	9
45	-9.07634110087166
40	-5.55169898244154
35	-7.25774717122035
32.6193263300356	-10
34.2931384876769	-15
35	-15.5069844776478
35.7789149410335	-15
40	-10.807357764405
45	-10.9230457190665
30	4
-13.2361960174805	30
-10	27.266825969099
-5	28.4012362331888
-3.86241050295785	30
30	5
-1.95423298973329	0
0	-0.506635577652467
1.18928982826016	0
0	3.75366057030485
-1.95423298973329	0
30	5
27.2851788895046	5
30	3.59880216312403
33.2477415969183	5
30	7.29122410952767
27.2851788895046	5
30	5
19.5878375639704	20
20	18.2239417337689
20.7105163740233	20
20	20.9814264890781
19.5878375639704	20
30	5
29.6861477146906	20
30	19.8385833480716
30.8412067143028	20
30	20.2133759098619
29.6861477146906	20
30	5
34.9508559402818	25
35	24.7845003050536
35.0620152017997	25
35	25.2429637503986
34.9508559402818	25
32	3
-11.9043730023348	30
-10	28.3916354859176
-5.57121027048172	30
32	5
33.9254812240004	-10
35	-12.9430403750805
37.9825381251575	-10
35	-8.76228221018381
33.9254812240004	-10
34	3
-10.572549987189	30
-10	29.5164450027363
-8.66848380029033	30
